order_id,order_date,origin_port,carrier,tpt,service_level,ship_ahead_day_count,ship_late_day_count,customer,product_id,plant_code,destination_port,unit_quantity,weight
1.4472095147e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1668545,PLANT03,PORT09,1062,7.58
1.4471586987e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V555555555555555555_45,1682736,PLANT03,PORT09,720,37.6764705882353
1.4472885367e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1688571,PLANT03,PORT09,310,4.40449246755705
1.4473203287e9,2013-05-26,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699315,PLANT03,PORT09,34516,106.48719577093595
1.4473733897e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,3480,48.08
1.4472198747e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,3285,203.95881561941482
1.4473820447e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1676566,PLANT03,PORT09,1803,17.288824007716034
1.4471871297e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1675615,PLANT03,PORT09,251,0.08845369802283934
1.4471857287e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555_30,1666295,PLANT03,PORT09,1241,9.64
1.4473518007e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,278,1.9728336225597687
1.4471451787e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1656353,PLANT03,PORT09,440,4.795381173376499
1.4473186217e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V55555555555555_8,1650904,PLANT03,PORT09,625,6.292058823529412
1.4471918227e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_5,1699952,PLANT03,PORT09,4290,137.5202360640832
1.4472085737e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_4,1683200,PLANT03,PORT09,530,4.64
1.4473322677e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1657475,PLANT03,PORT09,495,6.438260869565217
1.4472759277e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,727,8.02
1.4473768067e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_35,1682835,PLANT03,PORT09,302,0.8225439476837746
1.4472262367e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1692955,PLANT03,PORT09,746,3.94
1.4472836877e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1651302,PLANT03,PORT09,1466,4.54
1.4472044067e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699540,PLANT03,PORT09,24282,39.07623800337042
1.4472813897e9,2013-05-26,PORT04,V44_3,2,CRF,3,0,V55555_2,1677884,PLANT03,PORT09,339,0.21221986446710933
1.4472315737e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8315,19.42
1.4472695607e9,2013-05-26,PORT04,V444_1,1,DTD,3,0,V5555555_19,1692109,PLANT03,PORT09,299,0.227828389557054
1.4471599207e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,451,3.16
1.4473312017e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1685211,PLANT03,PORT09,391,2.5537003841229198
1.4473693697e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1689547,PLANT03,PORT09,386,7.198627187313828
1.4472270767e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_4,1649002,PLANT03,PORT09,657,3.1400000000000006
1.4473279757e9,2013-05-26,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699574,PLANT03,PORT09,8651,12.88042360442908
1.4472832387e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689785,PLANT03,PORT09,245,0.818904958492704
1.4473066887e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1690628,PLANT03,PORT09,246,0.34620088528360504
1.4471951717e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_4,1651126,PLANT03,PORT09,291,1.0183333333333335
1.4471451847e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1682784,PLANT03,PORT09,251,0.4369048413350841
1.4473270097e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1693747,PLANT03,PORT09,472,31.460000000000004
1.4473523437e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555555_28,1700128,PLANT03,PORT09,101098,116.18011221518988
1.4473734527e9,2013-05-26,PORT04,V44_3,2,CRF,3,0,V55555_2,1696757,PLANT03,PORT09,308,2.177284597389611
1.4472287017e9,2013-05-26,PORT04,V444_0,2,DTP,3,1,V555_15,1689469,PLANT03,PORT09,468,3.2666297987267705
1.4473225217e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_25,1693453,PLANT03,PORT09,1313,4.7618413406088225
1.4472804157e9,2013-05-26,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699574,PLANT03,PORT09,13690,21.208677767086527
1.4472043677e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1669701,PLANT03,PORT09,913,6.11
1.4471918127e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,274,0.8192729619272964
1.4473997017e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555_30,1658528,PLANT03,PORT09,581,3.68
1.4473204997e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1660579,PLANT03,PORT09,355,7.140862613339794
1.4473881557e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1689544,PLANT03,PORT09,262,0.5363107886788753
1.4473448747e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1688571,PLANT03,PORT09,512,17.6179698702282
1.4472244017e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_4,1650568,PLANT03,PORT09,255,0.06709174981747384
1.4471523647e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1037,2.4935736852791877
1.4471628497e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555555_28,1686463,PLANT03,PORT09,1782,2.709907546178714
1.4473272387e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1688589,PLANT03,PORT09,289,4.567551104150948
1.4471799477e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V555555555555555555_45,1689548,PLANT03,PORT09,580,21.684572466664893
1.4471873337e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_25,1699948,PLANT03,PORT09,265,0.5608746743231572
1.4473034337e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2296,33.15719357435451
1.4472766457e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55_13,1672986,PLANT08,PORT09,767,3.042107920985247
1.4472980997e9,2013-05-26,PORT04,V444_0,2,DTP,6,6,V555555555_14,1683634,PLANT03,PORT09,537,5.7987332606962365
1.4472057047e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1672651,PLANT03,PORT09,445,2.3605184907678023
1.4474040977e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_4,1696758,PLANT03,PORT09,288,0.11994493132055431
1.4472894087e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_0,1677889,PLANT03,PORT09,768,2.5618776678427793
1.4471493017e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_0,1668128,PLANT03,PORT09,289,4.63306238317771
1.4471652077e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,353,5.486231884057972
1.4472348977e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1676566,PLANT03,PORT09,532,2.518890310471552
1.4472745977e9,2013-05-26,PORT04,V444_1,2,DTD,5,0,V55555555555555_8,1666961,PLANT12,PORT09,340,26.6
1.4474058747e9,2013-05-26,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699586,PLANT03,PORT09,1935,3.2828840898081735
1.4472452327e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1682826,PLANT03,PORT09,736,36.249202358670665
1.4473354267e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1672661,PLANT03,PORT09,1392,23.201817343578455
1.4472286567e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1682784,PLANT03,PORT09,271,0.17476193653403366
1.4473576207e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1683636,PLANT03,PORT09,1688,39.502676588766846
1.4473409357e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688285,PLANT03,PORT09,330,0.19543661163758685
1.4473680077e9,2013-05-26,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,22243,5.982823937752457
1.4471670057e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1692113,PLANT03,PORT09,363,0.3401763193882874
1.4472992477e9,2013-05-26,PORT04,V444_0,2,DTP,6,6,V555555555_14,1696260,PLANT08,PORT09,1690,8.027546512210181
1.4473214067e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_34,1682829,PLANT03,PORT09,927,50.33142064271076
1.4473226087e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1688589,PLANT03,PORT09,296,3.654040883320759
1.4473792987e9,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699797,PLANT03,PORT09,4060,5.466620348499339
1.4473398237e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555_30,1668547,PLANT03,PORT09,286,0.15136218652195665
1.4472572647e9,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,280,7.800000000000001
1.4471917357e9,2013-05-26,PORT04,V444_1,1,DTD,1,0,V555555555555555555_17,1677891,PLANT03,PORT09,1267,3.307126903553299
1.4472669937e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555555_3,1682832,PLANT03,PORT09,418,8.903225183661748
1.4473517977e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,301,0.11444659118349265
1.4473052307e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555_5,1656246,PLANT03,PORT09,17263,61.98
1.4471426617e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555555_28,1678000,PLANT03,PORT09,5327,2.7924144464364207
1.4472696837e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555555555_16,1682769,PLANT03,PORT09,264,2.577500188845622
1.4473297537e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555_5,1651299,PLANT03,PORT09,5298,13.96
1.4473744147e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1660578,PLANT03,PORT09,282,2.764706207659339
1.4473281547e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1690616,PLANT03,PORT09,318,0.9427008965683155
1.4471452507e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1675655,PLANT03,PORT09,314,0.7858782636811895
1.4471682647e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689788,PLANT03,PORT09,350,1.276195801405549
1.4473392277e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1682769,PLANT03,PORT09,254,1.8410715634611585
1.4473735137e9,2013-05-26,PORT04,V44_3,2,CRF,3,0,V55555_2,1672034,PLANT03,PORT09,325,3.3448007907049866
1.4473609097e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V555555555555555555_45,1699976,PLANT03,PORT09,320,1.662934168774731
1.4473908917e9,2013-05-26,PORT04,V44_3,2,CRF,3,0,V55555_2,1687346,PLANT03,PORT09,273,0.14609964047252175
1.4472786037e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1690616,PLANT03,PORT09,334,0.47135044828415773
1.4473007347e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1677889,PLANT03,PORT09,766,2.8915097831182606
1.4471723867e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,497,4.12
1.4472142397e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1688571,PLANT03,PORT09,342,4.40449246755705
1.4474019767e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,555,21.546586711916103
1.4473734457e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1663347,PLANT03,PORT09,547,17.655826462678007
1.4471630197e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1680562,PLANT03,PORT09,334,0.8205243681537772
1.4473348627e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1688571,PLANT03,PORT09,448,17.6179698702282
1.4471634397e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1660885,PLANT03,PORT09,10316,77.9
1.4473050227e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1683388,PLANT03,PORT09,339,2.3541176470588243
1.4471896067e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1689541,PLANT03,PORT09,446,30.499999999999996
1.4471914397e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_4,1668492,PLANT03,PORT09,679,7.676666666666666
1.4472024307e9,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1276,16.4
1.4473628057e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1695345,PLANT03,PORT09,1242,3.7719154386789415
1.4471857487e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1672664,PLANT03,PORT09,838,17.182249886484033
1.4473891307e9,2013-05-26,PORT04,V44_3,2,CRF,3,0,V55555_2,1658532,PLANT03,PORT09,327,0.8192729619272964
1.4473496137e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,PORT09,935,4.7
1.4473867597e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1692948,PLANT03,PORT09,1127,3.9103889713566864
1.4472373197e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55_13,1682784,PLANT03,PORT09,450,18.000479463005465
1.4473048007e9,2013-05-26,PORT04,V44_3,2,CRF,3,0,V55555_2,1674853,PLANT03,PORT09,322,4.103086053412461
1.4472655987e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_4,1653588,PLANT03,PORT09,418,11.74
1.4472060547e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,315,5.486231884057972
1.4471593317e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555555_3,1689548,PLANT03,PORT09,1296,69.47978763102167
1.4474003437e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555555_28,1685028,PLANT03,PORT09,12807,9.636929630082014
1.4471852137e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,PORT09,379,4.124078487670274
1.4473999097e9,2013-05-26,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699574,PLANT03,PORT09,33859,59.52169441771632
1.4472249687e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1699769,PLANT03,PORT09,806,2.7162142295905265
1.4471614807e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1682594,PLANT12,PORT09,251,6.574137931034483
1.4472198167e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V555555555555555555_45,1690627,PLANT03,PORT09,321,0.38418385491678075
1.4473676677e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696263,PLANT08,PORT09,3146,16.227057749489532
1.4472236397e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1683636,PLANT03,PORT09,310,0.8021390955993094
1.4472606697e9,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,382,15.45
1.4472507397e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1650905,PLANT03,PORT09,602,6.436571428571427
1.4472964317e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V555555555555555555_45,1689548,PLANT03,PORT09,541,22.3439362893065
1.4473945157e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4278,37.4737895176088
1.4471710247e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687354,PLANT12,PORT09,318,6.1
1.4472271257e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1677884,PLANT03,PORT09,1165,4.06
1.4471707897e9,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2972,508.67999999999995
1.4471680677e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_5,1689457,PLANT12,PORT09,309,0.8355936248091864
1.4472729417e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1653969,PLANT13,PORT09,307,4.505510752688172
1.4473063157e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1687353,PLANT12,PORT09,317,21.6
1.4471415097e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55_13,1668545,PLANT03,PORT09,337,0.2007502636821751
1.4471724327e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,385,0.6639604398848624
1.4472957927e9,2013-05-26,PORT04,V444_0,2,DTP,0,3,V555555555_27,1689541,PLANT03,PORT09,394,9.626529294935445
1.4473027547e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555_30,1668346,PLANT03,PORT09,285,2.5
1.4473170457e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555_5,1677878,PLANT03,PORT09,383,0.4089942245386664
1.4473242037e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V555555555555555555_45,1701406,PLANT03,PORT09,262,2.567526885577734
1.4473354717e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1654622,PLANT03,PORT09,30280,377.72
1.4473911867e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1613321,PLANT03,PORT09,328,0.06812428078250862
1.4471523677e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677891,PLANT03,PORT09,2885,6.8999999999999995
1.4474108937e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55_13,1668545,PLANT03,PORT09,335,1.0565803351693426
1.4472899527e9,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555_31,1684560,PLANT03,PORT09,3313,1.3371930688561289
1.4472964337e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V555555555555555555_45,1682736,PLANT03,PORT09,331,0.8919117647058825
1.4472244287e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1658528,PLANT03,PORT09,352,1.1465474778801419
1.4473496677e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1688589,PLANT03,PORT09,295,0.9135102208301897
1.4471834497e9,2013-05-26,PORT04,V444_0,2,DTP,3,1,V555_15,1651298,PLANT03,PORT09,2282,4.596727272727272
1.4473179007e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1696756,PLANT03,PORT09,307,1.1033545647558385
1.4473720377e9,2013-05-26,PORT04,V44_3,0,CRF,3,0,V55555555_32,1698977,PLANT03,PORT09,673,1.2223621376283185
1.4473180997e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1689547,PLANT03,PORT09,935,53.39039031119679
1.4473088487e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1688575,PLANT03,PORT09,300,4.521704643092323
1.4472310527e9,2013-05-26,PORT04,V44_3,0,CRF,3,0,V55555555_32,1699419,PLANT03,PORT09,4504,13.385502951546668
1.4473343537e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1690621,PLANT03,PORT09,347,1.7169242867690695
1.4472253127e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_5,1700137,PLANT03,PORT09,39725,47.91893084645777
1.4473659547e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1689544,PLANT03,PORT09,374,10.726215773577504
1.4472095577e9,2013-05-26,PORT04,V444_1,1,DTD,3,0,V5555555_19,1697080,PLANT03,PORT09,677,2.54808573397837
1.4473071187e9,2013-05-26,PORT04,V444_0,2,DTP,3,1,V555_15,1677878,PLANT03,PORT09,506,0.9667136216368479
1.4472243887e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668094,PLANT03,PORT09,354,10.72
1.4471371287e9,2013-05-26,PORT04,V444_1,1,DTD,3,0,V5555555_19,1678493,PLANT03,PORT09,1330,9.489330537642493
1.4473863007e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1699799,PLANT03,PORT09,5257,4.191591788535211
1.4471840697e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688629,PLANT03,PORT09,332,0.08968265533914048
1.4471934347e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689298,PLANT03,PORT09,322,0.21025032390024928
1.4474215847e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1692113,PLANT03,PORT09,586,1.0634985985086458
1.4473825457e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555_5,1689546,PLANT03,PORT09,355,7.662544164301477
1.4472310207e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,PORT09,862,2.1565150021129686
1.4473707277e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_27,1663347,PLANT03,PORT09,324,0.6056664168246548
1.4473088537e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1688571,PLANT03,PORT09,342,4.40449246755705
1.4471827857e9,2013-05-26,PORT04,V444_1,1,DTD,3,0,V5555555_19,1678493,PLANT03,PORT09,2123,17.48221756273749
1.4471493137e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1689548,PLANT03,PORT09,312,3.57502980628904
1.4473659537e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1689544,PLANT03,PORT09,408,10.726215773577504
1.4472836057e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,587,7.66
1.4472696417e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_12,1644200,PLANT03,PORT09,351,1.2005888125613347
1.4471745027e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555555_3,1688571,PLANT03,PORT09,452,16.6179698702282
1.4472292737e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555_5,1652883,PLANT13,PORT09,581,120.55468786748337
1.4473942997e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1700382,PLANT03,PORT09,319,13.48
1.4471450897e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1660673,PLANT03,PORT09,285,1.482230035549776
1.4472043767e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,10310,12.75140619902439
1.4473000587e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_7,1652644,PLANT03,PORT09,268,0.2726050420168067
1.4473088397e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1682760,PLANT03,PORT09,328,4.2701211340017595
1.4472369577e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,257,0.1319590058082608
1.4472114897e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,275,0.07662544164301477
1.4472399357e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689549,PLANT03,PORT09,295,1.1501225268627402
1.4473264587e9,2013-05-26,PORT04,V444_1,1,DTD,5,0,V55555555555555_8,1690621,PLANT03,PORT09,429,8.584621433845347
1.4472314427e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55_13,1682784,PLANT03,PORT09,443,14.641193319796013
1.4472218997e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1615677,PLANT03,PORT09,406,0.5693437321666349
1.4472060447e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555555_0,1689554,PLANT03,PORT09,869,8.739774330042314
1.4471858607e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1644050,PLANT03,PORT09,336,1.2911849093508776
1.4473207707e9,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699417,PLANT03,PORT09,4314,9.435399376802557
1.4472618667e9,2013-05-26,PORT04,V44_3,0,CRF,0,0,V5555555_30,1699591,PLANT03,PORT09,4118,11.245130432298668
1.4474057837e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1692984,PLANT03,PORT09,1183,13.80760288752479
1.4474009057e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_36,1671832,PLANT03,PORT09,2326,3.8329659584649085
1.4473735197e9,2013-05-26,PORT04,V44_3,2,CRF,3,0,V55555_2,1674853,PLANT03,PORT09,290,3.7538872403560815
1.4472244527e9,2013-05-26,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699670,PLANT03,PORT09,2095,5.047800088001138
1.4471893817e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1682742,PLANT03,PORT09,324,0.12862611852033035
1.4472243857e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,448,4.206915967744053
1.4473577307e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683191,PLANT03,PORT09,365,2.397221883757769
1.4472836927e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1663341,PLANT03,PORT09,249,0.8108870967741935
1.4472978737e9,2013-05-26,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,15248,9.595697599696292
1.4473679467e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1689145,PLANT03,PORT09,496,0.8942298403234934
1.4473360977e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,2093,32.30680004792261
1.4471673087e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700097,PLANT03,PORT09,425,4.021243523316063
1.4473772707e9,2013-05-26,PORT04,V444_0,2,DTP,3,0,V555555_6,1685211,PLANT03,PORT09,294,0.6652496798975673
1.4472303917e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555555_30,1656246,PLANT03,PORT09,2265,8.192611464968154
1.4471446547e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V55555555_5,1688575,PLANT03,PORT09,780,48.21704643092323
1.4471822537e9,2013-05-26,PORT04,V444_1,1,DTD,0,0,V5555555_22,1683633,PLANT03,PORT09,348,2.96
1.4474054277e9,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,625,3.7
